tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison
288255,NULL,"Eintracht Frankfurt",25,"Donnyvan de Beek",NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
288340,NULL,"FC Augsburg",21,PhillipTietz,NULL,"Sturm - Mittelstürmer",2023_2024
288340,NULL,"FC Augsburg",21,PhillipTietz,NULL,"Sturm - Mittelstürmer",2024_2025
288340,NULL,"1.FSV Mainz 05",20,PhillipTietz,NULL,"Sturm - Mittelstürmer",2025_2026
288429,NULL,"FC Augsburg",3,MadsPedersen,NULL,"Abwehr - Linker Verteidiger",2022_2023
288429,NULL,"FC Augsburg",3,MadsPedersen,NULL,"Abwehr - Linker Verteidiger",2023_2024
288429,NULL,"FC Augsburg",3,MadsPedersen,NULL,"Abwehr - Linker Verteidiger",2024_2025
288429,NULL,"FC Augsburg",3,MadsPedersen,NULL,"Abwehr - Linker Verteidiger",2025_2026
289182,NULL,"FC Schalke 04",18,ChristopherAntwi-Adjei,NULL,"Sturm - Linksaußen",2024_2025
289182,NULL,"FC Schalke 04",18,ChristopherAntwi-Adjei,NULL,"Sturm - Linksaußen",2025_2026
289835,NULL,"SV Werder Bremen",6,JensStage,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
289835,NULL,"SV Werder Bremen",6,JensStage,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
289835,NULL,"SV Werder Bremen",6,JensStage,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
289835,NULL,"SV Werder Bremen",6,JensStage,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
290587,NULL,"1.FC Köln",28,EllyesSkhiri,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
291222,NULL,"Hamburger SV",27,Jean-LucDompé,NULL,"Sturm - Linksaußen",2022_2023
291222,NULL,"Hamburger SV",27,Jean-LucDompé,NULL,"Sturm - Linksaußen",2023_2024
291222,NULL,"Hamburger SV",7,Jean-LucDompé,NULL,"Sturm - Linksaußen",2024_2025
291222,NULL,"Hamburger SV",7,Jean-LucDompé,NULL,"Sturm - Linksaußen",2025_2026
292812,NULL,"FC Schalke 04",4,HasanKuruçay,NULL,"Abwehr - Innenverteidiger",2025_2026
293194,NULL,"VfB Stuttgart",24,BornaSosa,NULL,"Abwehr - Linker Verteidiger",2022_2023
293194,NULL,"VfB Stuttgart",NULL,BornaSosa,NULL,"Abwehr - Linker Verteidiger",2023_2024
293281,NULL,"TSG 1899 Hoffenheim",7,"JacobBruun Larsen",NULL,"Sturm - Linksaußen",2022_2023
293281,NULL,"TSG 1899 Hoffenheim",NULL,"JacobBruun Larsen",NULL,"Sturm - Linksaußen",2024_2025
293385,NULL,"RB Leipzig",7,DaniOlmo,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
293385,NULL,"RB Leipzig",7,DaniOlmo,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
294791,NULL,"1.FC Union Berlin",11,ChrisBedia,NULL,"Sturm - Mittelstürmer",2023_2024
295630,NULL,"FC Augsburg",13,DimitriosGiannoulis,NULL,"Abwehr - Linker Verteidiger",2024_2025
295630,NULL,"FC Augsburg",13,DimitriosGiannoulis,NULL,"Abwehr - Linker Verteidiger",2025_2026
296372,NULL,"SC Paderborn 07",19,LucaHerrmann,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
296397,NULL,"FC Augsburg",10,ArneMaier,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
296397,NULL,"FC Augsburg",10,ArneMaier,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
296397,NULL,"FC Augsburg",10,ArneMaier,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
296397,NULL,"FC Augsburg",NULL,ArneMaier,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
296741,NULL,"SC Paderborn 07",30,MarkusSchubert,NULL,Torwart,2024_2025
296741,NULL,"SC Paderborn 07",1,MarkusSchubert,NULL,Torwart,2025_2026
296879,NULL,"1.FC Köln",21,SteffenTigges,NULL,"Sturm - Mittelstürmer",2022_2023
296879,NULL,"1.FC Köln",21,SteffenTigges,NULL,"Sturm - Mittelstürmer",2023_2024
296879,NULL,"1.FC Köln",21,SteffenTigges,NULL,"Sturm - Mittelstürmer",2024_2025
296879,NULL,"SC Paderborn 07",27,SteffenTigges,NULL,"Sturm - Mittelstürmer",2025_2026
297583,NULL,"SC Freiburg",29,Woo-yeongJeong,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
297583,NULL,"VfB Stuttgart",10,Woo-yeongJeong,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
297583,NULL,"1.FC Union Berlin",11,Woo-yeongJeong,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
297583,NULL,"1.FC Union Berlin",11,Woo-yeongJeong,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
298603,NULL,"Hamburger SV",28,MiroMuheim,NULL,"Abwehr - Linker Verteidiger",2022_2023
298603,NULL,"Hamburger SV",28,MiroMuheim,NULL,"Abwehr - Linker Verteidiger",2023_2024
298603,NULL,"Hamburger SV",28,MiroMuheim,NULL,"Abwehr - Linker Verteidiger",2024_2025
298603,NULL,"Hamburger SV",28,MiroMuheim,NULL,"Abwehr - Linker Verteidiger",2025_2026
302215,NULL,"SV Werder Bremen",18,NabyKeïta,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
303219,NULL,"1.FC Köln",24,JeffChabot,NULL,"Abwehr - Innenverteidiger",2022_2023
303219,NULL,"1.FC Köln",24,JeffChabot,NULL,"Abwehr - Innenverteidiger",2023_2024
303219,NULL,"VfB Stuttgart",24,JeffChabot,NULL,"Abwehr - Innenverteidiger",2024_2025
303219,NULL,"VfB Stuttgart",24,JeffChabot,NULL,"Abwehr - Innenverteidiger",2025_2026
307052,NULL,"Hamburger SV",17,MasayaOkugawa,NULL,"Sturm - Linksaußen",2023_2024
307183,NULL,"SC Paderborn 07",11,SirlordConteh,NULL,"Sturm - Rechtsaußen",2022_2023
307183,NULL,"SC Paderborn 07",11,SirlordConteh,NULL,"Sturm - Rechtsaußen",2023_2024
307924,NULL,"FC Augsburg",11,MergimBerisha,NULL,"Sturm - Mittelstürmer",2022_2023
307924,NULL,"FC Augsburg",NULL,MergimBerisha,NULL,"Sturm - Mittelstürmer",2023_2024
307924,NULL,"FC Augsburg",37,MergimBerisha,NULL,"Sturm - Mittelstürmer",2024_2025
308552,NULL,"FC Schalke 04",NULL,JordanLarsson,NULL,"Sturm - Rechtsaußen",2022_2023
309397,NULL,"1.FC Union Berlin",37,LennartGrill,NULL,Torwart,2022_2023
314295,NULL,"FC Augsburg",4,ReeceOxford,NULL,"Abwehr - Innenverteidiger",2022_2023
314295,NULL,"FC Augsburg",4,ReeceOxford,NULL,"Abwehr - Innenverteidiger",2023_2024
314295,NULL,"FC Augsburg",4,ReeceOxford,NULL,"Abwehr - Innenverteidiger",2024_2025
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
315131,NULL,"Bayer 04 Leverkusen",24,TimothyFosu-Mensah,NULL,"Abwehr - Rechter Verteidiger",2022_2023
315131,NULL,"Bayer 04 Leverkusen",24,TimothyFosu-Mensah,NULL,"Abwehr - Rechter Verteidiger",2023_2024
315332,NULL,"1.FSV Mainz 05",4,AymenBarkok,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
315332,NULL,"1.FSV Mainz 05",4,AymenBarkok,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
315332,NULL,"FC Schalke 04",25,AymenBarkok,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
315604,NULL,"TSG 1899 Hoffenheim",NULL,DiadiéSamassékou,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
315604,NULL,"TSG 1899 Hoffenheim",18,DiadiéSamassékou,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
315604,NULL,"TSG 1899 Hoffenheim",18,DiadiéSamassékou,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
317444,NULL,"FC Schalke 04",NULL,Ron-ThorbenHoffmann,NULL,Torwart,2024_2025
318204,NULL,"RB Leipzig",22,DavidRaum,NULL,"Abwehr - Linker Verteidiger",2022_2023
318204,NULL,"RB Leipzig",22,DavidRaum,NULL,"Abwehr - Linker Verteidiger",2023_2024
318204,NULL,"RB Leipzig",22,DavidRaum,NULL,"Abwehr - Linker Verteidiger",2024_2025
318204,NULL,"RB Leipzig",22,DavidRaum,NULL,"Abwehr - Linker Verteidiger",2025_2026
318528,NULL,"Borussia Mönchengladbach",10,MarcusThuram,NULL,"Sturm - Mittelstürmer",2022_2023
321070,NULL,"Borussia Mönchengladbach",11,HannesWolf,NULL,"Sturm - Rechtsaußen",2022_2023
321070,NULL,"Borussia Mönchengladbach",11,HannesWolf,NULL,"Sturm - Rechtsaußen",2023_2024
321247,NULL,"Bayer 04 Leverkusen",16,EmilianoBuendía,NULL,"Sturm - Linksaußen",2024_2025
322065,NULL,"Hamburger SV",5,DennisHadzikadunic,NULL,"Abwehr - Innenverteidiger",2023_2024
322065,NULL,"Hamburger SV",5,DennisHadzikadunic,NULL,"Abwehr - Innenverteidiger",2024_2025
322073,NULL,"Borussia Mönchengladbach",3,"Isac Lidberg",NULL,NULL,2022_2023
322517,NULL,"1.FC Köln",2,JoëlSchmied,NULL,"Abwehr - Innenverteidiger",2024_2025
322517,NULL,"1.FC Köln",2,JoëlSchmied,NULL,"Abwehr - Innenverteidiger",2025_2026
322519,NULL,"SC Paderborn 07",4,"Jaspervan der Werff",NULL,"Abwehr - Innenverteidiger",2022_2023
323831,NULL,"Eintracht Frankfurt",19,RafaelBorré,NULL,"Sturm - Mittelstürmer",2022_2023
323831,NULL,"SV Werder Bremen",19,RafaelBorré,NULL,"Sturm - Mittelstürmer",2023_2024
324278,NULL,"TSG 1899 Hoffenheim",14,ChristophBaumgartner,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
324344,NULL,"1.FC Köln",19,DimitriosLimnios,NULL,"Sturm - Rechtsaußen",2022_2023
324344,NULL,"1.FC Köln",19,DimitriosLimnios,NULL,"Sturm - Rechtsaußen",2023_2024
324811,NULL,"1.FSV Mainz 05",9,ArnaudNordin,NULL,"Sturm - Rechtsaußen",2024_2025
324811,NULL,"1.FSV Mainz 05",NULL,ArnaudNordin,NULL,"Sturm - Rechtsaußen",2025_2026
324861,NULL,"SC Paderborn 07",10,JulianJustvan,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
324861,NULL,"TSG 1899 Hoffenheim",17,JulianJustvan,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
324861,NULL,"TSG 1899 Hoffenheim",NULL,JulianJustvan,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
326029,NULL,"Borussia Dortmund",21,DonyellMalen,NULL,"Sturm - Mittelstürmer",2022_2023
326029,NULL,"Borussia Dortmund",21,DonyellMalen,NULL,"Sturm - Mittelstürmer",2023_2024
326029,NULL,"Borussia Dortmund",NULL,DonyellMalen,NULL,"Sturm - Mittelstürmer",2024_2025
326031,NULL,"FC Bayern München",4,"Matthijsde Ligt",NULL,"Abwehr - Innenverteidiger",2022_2023
326031,NULL,"FC Bayern München",4,"Matthijsde Ligt",NULL,"Abwehr - Innenverteidiger",2023_2024
326346,NULL,"Hamburger SV",NULL,RobinMeißner,NULL,"Sturm - Mittelstürmer",2022_2023
327251,NULL,"RB Leipzig",17,RidleBaku,NULL,"Abwehr - Rechter Verteidiger",2024_2025
327251,NULL,"RB Leipzig",17,RidleBaku,NULL,"Abwehr - Rechter Verteidiger",2025_2026
327536,NULL,"Hamburger SV",NULL,StephanAmbrosius,NULL,"Abwehr - Innenverteidiger",2022_2023
327536,NULL,"Hamburger SV",35,StephanAmbrosius,NULL,"Abwehr - Innenverteidiger",2023_2024
327862,NULL,"FC Schalke 04",14,JanikBachmann,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
327862,NULL,"FC Schalke 04",14,JanikBachmann,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,NULL,"Abwehr - Innenverteidiger",2023_2024
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,NULL,"Abwehr - Innenverteidiger",2024_2025
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,NULL,"Abwehr - Innenverteidiger",2025_2026
329723,NULL,"VfB Stuttgart",31,GilDias,NULL,"Sturm - Rechtsaußen",2022_2023
330635,NULL,"FC Augsburg",NULL,FelixGötze,NULL,"Abwehr - Innenverteidiger",2022_2023
330635,NULL,"SC Paderborn 07",20,FelixGötze,NULL,"Abwehr - Innenverteidiger",2024_2025
330635,NULL,"SC Paderborn 07",20,FelixGötze,NULL,"Abwehr - Innenverteidiger",2025_2026
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,NULL,"Mittelfeld - Linkes Mittelfeld",2022_2023
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,NULL,"Mittelfeld - Linkes Mittelfeld",2023_2024
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,NULL,"Mittelfeld - Linkes Mittelfeld",2024_2025
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,NULL,"Mittelfeld - Linkes Mittelfeld",2025_2026
331637,NULL,"SC Paderborn 07",6,"Tom Baack",NULL,NULL,2022_2023
331779,NULL,"1.FC Köln",3,KristianPedersen,NULL,"Abwehr - Linker Verteidiger",2022_2023
331779,NULL,"1.FC Köln",NULL,KristianPedersen,NULL,"Abwehr - Linker Verteidiger",2023_2024
332392,NULL,"SC Paderborn 07",8,RonSchallenberg,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
332392,NULL,"FC Schalke 04",6,RonSchallenberg,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
332392,NULL,"FC Schalke 04",6,RonSchallenberg,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
332392,NULL,"FC Schalke 04",6,RonSchallenberg,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
332624,NULL,"SC Paderborn 07",27,KaiKlefisch,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
332624,NULL,"SC Paderborn 07",27,KaiKlefisch,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
332798,NULL,"SC Freiburg",22,RolandSallai,NULL,"Abwehr - Rechter Verteidiger",2022_2023
332798,NULL,"SC Freiburg",22,RolandSallai,NULL,"Abwehr - Rechter Verteidiger",2023_2024
332798,NULL,"SC Freiburg",NULL,RolandSallai,NULL,"Abwehr - Rechter Verteidiger",2024_2025
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,NULL,"Sturm - Mittelstürmer",2022_2023
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,NULL,"Sturm - Mittelstürmer",2023_2024
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,NULL,"Sturm - Mittelstürmer",2024_2025
333647,NULL,"Eintracht Frankfurt",9,JonathanBurkardt,NULL,"Sturm - Mittelstürmer",2025_2026
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,NULL,"Abwehr - Innenverteidiger",2022_2023
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,NULL,"Abwehr - Innenverteidiger",2023_2024
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,NULL,"Abwehr - Innenverteidiger",2024_2025
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,NULL,"Abwehr - Innenverteidiger",2025_2026
334221,NULL,"SV Werder Bremen",5,AmosPieper,NULL,"Abwehr - Innenverteidiger",2022_2023
334221,NULL,"SV Werder Bremen",5,AmosPieper,NULL,"Abwehr - Innenverteidiger",2023_2024
334221,NULL,"SV Werder Bremen",5,AmosPieper,NULL,"Abwehr - Innenverteidiger",2024_2025
334221,NULL,"SV Werder Bremen",5,AmosPieper,NULL,"Abwehr - Innenverteidiger",2025_2026
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,NULL,"Mittelfeld - Zentrales Mittelfeld",2024_2025
335003,NULL,"SV Werder Bremen",34,"Jean ManuelMbom",NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
335103,NULL,"1.FC Köln",37,LintonMaina,NULL,"Sturm - Linksaußen",2022_2023
335103,NULL,"1.FC Köln",37,LintonMaina,NULL,"Sturm - Linksaußen",2023_2024
335103,NULL,"1.FC Köln",37,LintonMaina,NULL,"Sturm - Linksaußen",2024_2025
335103,NULL,"1.FC Köln",37,LintonMaina,NULL,"Sturm - Linksaußen",2025_2026
335209,NULL,"Borussia Mönchengladbach",4,KevinDiks,NULL,"Abwehr - Innenverteidiger",2025_2026
335457,NULL,"FC Augsburg",9,ErmedinDemirovic,NULL,"Sturm - Mittelstürmer",2022_2023
335457,NULL,"FC Augsburg",9,ErmedinDemirovic,NULL,"Sturm - Mittelstürmer",2023_2024
335457,NULL,"VfB Stuttgart",9,ErmedinDemirovic,NULL,"Sturm - Mittelstürmer",2024_2025
335457,NULL,"VfB Stuttgart",9,ErmedinDemirovic,NULL,"Sturm - Mittelstürmer",2025_2026
335993,NULL,"SC Freiburg",29,PhilippTreu,NULL,"Abwehr - Rechter Verteidiger",2025_2026
335999,NULL,"SC Paderborn 07",NULL,VincentGembalies,NULL,"Abwehr - Innenverteidiger",2023_2024
336008,NULL,"FC Schalke 04",NULL,JuliusSchell,NULL,"Abwehr - Innenverteidiger",2022_2023
336585,NULL,"SV 07 Elversberg",9,ValdrinMustafa,NULL,"Sturm - Mittelstürmer",2022_2023
337036,NULL,"SC Paderborn 07",30,FlorentMuslija,NULL,"Sturm - Linksaußen",2022_2023
337036,NULL,"SC Paderborn 07",30,FlorentMuslija,NULL,"Sturm - Linksaußen",2023_2024
337036,NULL,"SC Freiburg",23,FlorentMuslija,NULL,"Sturm - Linksaußen",2024_2025
337097,NULL,"SV 07 Elversberg",29,TomZimmerschied,NULL,"Sturm - Linksaußen",2024_2025
337097,NULL,"SV 07 Elversberg",29,TomZimmerschied,NULL,"Sturm - Linksaußen",2025_2026
337333,NULL,"FC Schalke 04",30,AlexKrál,NULL,"Mittelfeld - Zentrales Mittelfeld",2022_2023
337333,NULL,"1.FC Union Berlin",33,AlexKrál,NULL,"Mittelfeld - Zentrales Mittelfeld",2023_2024
337333,NULL,"1.FC Union Berlin",33,AlexKrál,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026
338668,NULL,"SV Werder Bremen",14,SenneLynen,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
338668,NULL,"SV Werder Bremen",14,SenneLynen,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
338668,NULL,"SV Werder Bremen",14,SenneLynen,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
339314,NULL,"VfB Stuttgart",26,DenizUndav,NULL,"Sturm - Mittelstürmer",2023_2024
339314,NULL,"VfB Stuttgart",26,DenizUndav,NULL,"Sturm - Mittelstürmer",2024_2025
339314,NULL,"VfB Stuttgart",26,DenizUndav,NULL,"Sturm - Mittelstürmer",2025_2026
340166,NULL,"1.FC Köln",17,AlessioCastro-Montes,NULL,"Mittelfeld - Rechtes Mittelfeld",2025_2026
340322,NULL,"Bayer 04 Leverkusen",19,NathanTella,NULL,"Sturm - Rechtsaußen",2023_2024
340322,NULL,"Bayer 04 Leverkusen",19,NathanTella,NULL,"Sturm - Rechtsaußen",2024_2025
340322,NULL,"Bayer 04 Leverkusen",23,NathanTella,NULL,"Sturm - Rechtsaußen",2025_2026
340456,NULL,"FC Bayern München",40,NoussairMazraoui,NULL,"Abwehr - Rechter Verteidiger",2022_2023
340456,NULL,"FC Bayern München",40,NoussairMazraoui,NULL,"Abwehr - Rechter Verteidiger",2023_2024
340480,NULL,"Borussia Mönchengladbach",4,MamadouDoucouré,NULL,"Abwehr - Innenverteidiger",2022_2023
340480,NULL,"Borussia Mönchengladbach",4,MamadouDoucouré,NULL,"Abwehr - Innenverteidiger",2023_2024
340521,NULL,"Hamburger SV",13,GuiRamos,NULL,"Abwehr - Innenverteidiger",2023_2024
340521,NULL,"Hamburger SV",NULL,GuiRamos,NULL,"Abwehr - Innenverteidiger",2024_2025
340521,NULL,"Hamburger SV",NULL,GuiRamos,NULL,"Abwehr - Innenverteidiger",2025_2026
340700,NULL,"1.FC Union Berlin",9,IvanPrtajin,NULL,"Sturm - Mittelstürmer",2024_2025
341317,NULL,"SV Werder Bremen",NULL,OliverBurke,NULL,"Sturm - Mittelstürmer",2022_2023
341317,NULL,"SV Werder Bremen",24,OliverBurke,NULL,"Sturm - Mittelstürmer",2023_2024
341317,NULL,"SV Werder Bremen",15,OliverBurke,NULL,"Sturm - Mittelstürmer",2024_2025
341317,NULL,"1.FC Union Berlin",7,OliverBurke,NULL,"Sturm - Mittelstürmer",2025_2026
342039,NULL,"SC Freiburg",14,YannikKeitel,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
342039,NULL,"SC Freiburg",14,YannikKeitel,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
342039,NULL,"VfB Stuttgart",5,YannikKeitel,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
342039,NULL,"FC Augsburg",14,YannikKeitel,NULL,"Mittelfeld - Defensives Mittelfeld",2025_2026
342226,NULL,"FC Augsburg",48,IrvinCardona,NULL,"Sturm - Rechtsaußen",2022_2023
342226,NULL,"FC Augsburg",48,IrvinCardona,NULL,"Sturm - Rechtsaußen",2023_2024
342967,NULL,"SC Freiburg",19,NiklasBeste,NULL,"Sturm - Rechtsaußen",2024_2025
342967,NULL,"SC Freiburg",19,NiklasBeste,NULL,"Sturm - Rechtsaußen",2025_2026
343336,NULL,"1.FC Köln",NULL,OliverSchmitt,NULL,"Sturm - Linksaußen",2024_2025
344063,NULL,"Hamburger SV",NULL,AaronOpoku,NULL,"Sturm - Linksaußen",2022_2023
344069,NULL,"1.FSV Mainz 05",6,AntonStach,NULL,"Mittelfeld - Defensives Mittelfeld",2022_2023
344069,NULL,"1.FSV Mainz 05",NULL,AntonStach,NULL,"Mittelfeld - Defensives Mittelfeld",2023_2024
344069,NULL,"TSG 1899 Hoffenheim",16,AntonStach,NULL,"Mittelfeld - Defensives Mittelfeld",2024_2025
344381,NULL,"RB Leipzig",18,ChristopherNkunku,NULL,"Sturm - Mittelstürmer",2022_2023
344598,NULL,"VfB Stuttgart",23,Dan-AxelZagadou,NULL,"Abwehr - Innenverteidiger",2022_2023
344598,NULL,"VfB Stuttgart",23,Dan-AxelZagadou,NULL,"Abwehr - Innenverteidiger",2023_2024
344598,NULL,"VfB Stuttgart",23,Dan-AxelZagadou,NULL,"Abwehr - Innenverteidiger",2024_2025
344598,NULL,"VfB Stuttgart",23,Dan-AxelZagadou,NULL,"Abwehr - Innenverteidiger",2025_2026
344695,NULL,"FC Bayern München",2,DayotUpamecano,NULL,"Abwehr - Innenverteidiger",2022_2023
344695,NULL,"FC Bayern München",2,DayotUpamecano,NULL,"Abwehr - Innenverteidiger",2023_2024
344695,NULL,"FC Bayern München",2,DayotUpamecano,NULL,"Abwehr - Innenverteidiger",2024_2025
344695,NULL,"FC Bayern München",NULL,DayotUpamecano,NULL,"Abwehr - Innenverteidiger",2025_2026
345189,NULL,"1.FC Köln",24,"Luka Lochoshvili",NULL,NULL,2022_2023
345886,NULL,"FC Augsburg",16,RubénVargas,NULL,"Sturm - Linksaußen",2022_2023
345886,NULL,"FC Augsburg",16,RubénVargas,NULL,"Sturm - Linksaußen",2023_2024
345886,NULL,"FC Augsburg",NULL,RubénVargas,NULL,"Sturm - Linksaußen",2024_2025
346332,NULL,"FC Schalke 04",NULL,NassimBoujellab,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
346478,NULL,"FC Augsburg",39,JaphetTanganga,NULL,"Abwehr - Innenverteidiger",2023_2024
346567,NULL,"Eintracht Frankfurt",NULL,LucaPellegrini,NULL,"Abwehr - Linker Verteidiger",2022_2023
346853,NULL,"SV Werder Bremen",20,RomanoSchmid,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
346853,NULL,"SV Werder Bremen",20,RomanoSchmid,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
346853,NULL,"SV Werder Bremen",20,RomanoSchmid,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025
346853,NULL,"SV Werder Bremen",20,RomanoSchmid,NULL,"Mittelfeld - Offensives Mittelfeld",2025_2026
348026,NULL,"Bayer 04 Leverkusen",23,NordiMukiele,NULL,"Abwehr - Rechter Verteidiger",2024_2025
349465,NULL,"SV 07 Elversberg",20,NicolasKristof,NULL,Torwart,2022_2023
349465,NULL,"SV 07 Elversberg",20,NicolasKristof,NULL,Torwart,2023_2024
349465,NULL,"SV 07 Elversberg",20,NicolasKristof,NULL,Torwart,2024_2025
349465,NULL,"SV 07 Elversberg",20,NicolasKristof,NULL,Torwart,2025_2026
351071,NULL,"SC Freiburg",NULL,RyanJohansson,NULL,"Mittelfeld - Offensives Mittelfeld",2023_2024
352223,NULL,"SV 07 Elversberg",NULL,IsraelSuero,NULL,"Mittelfeld - Offensives Mittelfeld",2022_2023
352332,NULL,"SV 07 Elversberg",3,"FlorianLe Joncour",NULL,"Abwehr - Innenverteidiger",2023_2024
352332,NULL,"SV 07 Elversberg",3,"FlorianLe Joncour",NULL,"Abwehr - Innenverteidiger",2024_2025
352332,NULL,"SV 07 Elversberg",3,"FlorianLe Joncour",NULL,"Abwehr - Innenverteidiger",2025_2026
352392,NULL,"Hamburger SV",NULL,LucasPerrin,NULL,"Abwehr - Innenverteidiger",2024_2025
353366,NULL,"FC Bayern München",5,BenjaminPavard,NULL,"Abwehr - Innenverteidiger",2022_2023
353366,NULL,"FC Bayern München",NULL,BenjaminPavard,NULL,"Abwehr - Innenverteidiger",2023_2024
353826,NULL,"FC Augsburg",2,RobertGumny,NULL,"Abwehr - Rechter Verteidiger",2022_2023
353826,NULL,"FC Augsburg",2,RobertGumny,NULL,"Abwehr - Rechter Verteidiger",2023_2024
353826,NULL,"FC Augsburg",2,RobertGumny,NULL,"Abwehr - Rechter Verteidiger",2024_2025
353892,NULL,"VfB Stuttgart",21,HirokiIto,NULL,"Abwehr - Innenverteidiger",2022_2023
