tm_id,saison,market_value_eur,last_updated,updated_at
278343,2022_2023,10000000,NULL,2022-11-09
278343,2023_2024,8500000,NULL,2023-06-22
278343,2023_2024,7000000,NULL,2023-10-18
278343,2023_2024,7000000,NULL,2023-12-14
278343,2024_2025,7000000,NULL,2024-05-29
278343,2024_2025,8500000,NULL,2024-10-04
278343,2024_2025,8000000,NULL,2024-12-23
278359,2023_2024,20000000,NULL,2023-06-13
278359,2023_2024,10000000,NULL,2023-10-13
278359,2023_2024,8000000,NULL,2023-12-22
279009,2023_2024,5000000,NULL,2023-06-22
279009,2023_2024,3500000,NULL,2023-10-18
279009,2023_2024,3500000,NULL,2023-12-14
279009,2024_2025,2500000,NULL,2024-03-27
279009,2024_2025,2000000,NULL,2024-05-29
279009,2024_2025,2000000,NULL,2024-12-19
280553,2024_2025,700000,NULL,2024-06-06
280553,2024_2025,600000,NULL,2024-12-19
280553,2025_2026,600000,NULL,2025-06-19
280553,2025_2026,450000,NULL,2025-10-09
280553,2025_2026,400000,NULL,2025-12-16
280575,2022_2023,4000000,NULL,2022-06-09
280575,2022_2023,2500000,NULL,2022-09-21
280575,2022_2023,3500000,NULL,2022-11-09
280575,2023_2024,3500000,NULL,2023-06-22
280575,2023_2024,3500000,NULL,2023-12-14
280575,2024_2025,3500000,NULL,2024-05-29
280575,2024_2025,3500000,NULL,2024-12-20
280575,2025_2026,3500000,NULL,2025-06-05
280575,2025_2026,3500000,NULL,2025-12-19
281769,2024_2025,25000000,NULL,2024-06-07
281769,2024_2025,18000000,NULL,2024-10-18
281769,2024_2025,10000000,NULL,2024-12-18
281963,2022_2023,50000000,NULL,2022-06-09
281963,2022_2023,50000000,NULL,2022-11-09
282163,2022_2023,300000,NULL,2022-04-07
282163,2022_2023,300000,NULL,2022-06-28
282163,2022_2023,300000,NULL,2022-12-08
282163,2023_2024,300000,NULL,2023-06-13
282163,2023_2024,500000,NULL,2023-10-20
282163,2023_2024,700000,NULL,2023-12-15
282163,2024_2025,800000,NULL,2024-06-06
282163,2024_2025,800000,NULL,2024-12-19
282163,2025_2026,600000,NULL,2025-03-26
282163,2025_2026,750000,NULL,2025-06-19
282163,2025_2026,750000,NULL,2025-12-16
282349,2025_2026,1500000,NULL,2025-06-05
282349,2025_2026,1500000,NULL,2025-12-16
282660,2023_2024,2000000,NULL,2023-06-22
282660,2023_2024,5000000,NULL,2023-12-14
282660,2024_2025,14000000,NULL,2024-03-27
282660,2024_2025,17000000,NULL,2024-05-29
282660,2024_2025,20000000,NULL,2024-12-20
282660,2025_2026,20000000,NULL,2025-06-05
282660,2025_2026,18000000,NULL,2025-12-19
283001,2022_2023,1000000,NULL,2022-06-09
283001,2022_2023,800000,NULL,2022-11-09
283141,2022_2023,600000,NULL,2022-03-23
283141,2022_2023,600000,NULL,2022-06-16
283141,2022_2023,600000,NULL,2022-11-30
283141,2023_2024,400000,NULL,2023-06-28
283141,2023_2024,500000,NULL,2023-12-15
283196,2022_2023,17000000,NULL,2022-05-30
283196,2022_2023,12000000,NULL,2022-11-07
283286,2022_2023,650000,NULL,2022-03-23
283286,2022_2023,650000,NULL,2022-06-16
283286,2022_2023,650000,NULL,2022-11-30
283871,2022_2023,150000,NULL,2022-06-13
283871,2022_2023,750000,NULL,2022-09-21
283871,2022_2023,1000000,NULL,2022-11-09
283871,2023_2024,1000000,NULL,2023-06-22
283871,2023_2024,800000,NULL,2023-12-14
283871,2024_2025,600000,NULL,2024-05-29
283871,2024_2025,400000,NULL,2024-09-25
283871,2024_2025,350000,NULL,2024-12-19
283994,2022_2023,16000000,NULL,2022-05-30
283994,2022_2023,14000000,NULL,2022-09-19
283994,2022_2023,11000000,NULL,2022-11-02
283994,2023_2024,9000000,NULL,2023-03-29
283994,2023_2024,9000000,NULL,2023-06-22
283994,2023_2024,7000000,NULL,2023-12-14
284010,2023_2024,3000000,NULL,2023-06-28
284010,2023_2024,3000000,NULL,2023-12-14
284010,2024_2025,4500000,NULL,2024-03-27
284010,2024_2025,8000000,NULL,2024-05-29
284010,2024_2025,8000000,NULL,2024-12-20
284010,2025_2026,10000000,NULL,2025-03-27
284010,2025_2026,12000000,NULL,2025-06-05
284010,2025_2026,12000000,NULL,2025-12-19
284248,2022_2023,3500000,NULL,2022-03-24
284248,2022_2023,5000000,NULL,2022-06-09
284248,2022_2023,7500000,NULL,2022-09-21
284248,2022_2023,7500000,NULL,2022-11-09
284248,2023_2024,5500000,NULL,2023-03-29
284248,2023_2024,5000000,NULL,2023-06-22
284248,2023_2024,3500000,NULL,2023-12-14
284248,2024_2025,2500000,NULL,2024-03-27
284248,2024_2025,2000000,NULL,2024-05-29
284248,2024_2025,1500000,NULL,2024-09-25
284248,2024_2025,1500000,NULL,2024-12-19
284270,2022_2023,350000,NULL,2022-06-01
284270,2023_2024,350000,NULL,2023-07-04
284270,2023_2024,800000,NULL,2023-10-18
284270,2023_2024,1500000,NULL,2023-12-14
284270,2024_2025,2000000,NULL,2024-03-27
284270,2024_2025,2500000,NULL,2024-05-29
284270,2024_2025,3500000,NULL,2024-12-20
284270,2025_2026,5000000,NULL,2025-03-27
284270,2025_2026,5000000,NULL,2025-06-05
284270,2025_2026,5000000,NULL,2025-12-19
284732,2022_2023,17000000,NULL,2022-03-24
284732,2022_2023,17000000,NULL,2022-06-09
284732,2022_2023,20000000,NULL,2022-11-09
284732,2023_2024,20000000,NULL,2023-06-22
284732,2023_2024,12000000,NULL,2023-12-14
284732,2024_2025,9000000,NULL,2024-03-27
284732,2024_2025,7000000,NULL,2024-05-29
284732,2024_2025,7000000,NULL,2024-12-20
284732,2025_2026,7000000,NULL,2025-06-05
284732,2025_2026,7000000,NULL,2025-12-19
284769,2022_2023,6000000,NULL,2022-03-24
284769,2022_2023,5500000,NULL,2022-06-09
284769,2022_2023,3000000,NULL,2022-11-09
284769,2023_2024,1500000,NULL,2023-03-29
284769,2023_2024,1500000,NULL,2023-06-22
284769,2023_2024,1200000,NULL,2023-12-14
284769,2024_2025,1200000,NULL,2024-05-29
284769,2024_2025,1200000,NULL,2024-12-20
284769,2025_2026,1200000,NULL,2025-06-05
284769,2025_2026,1200000,NULL,2025-12-19
287188,2022_2023,7500000,NULL,2022-06-09
287188,2022_2023,8500000,NULL,2022-09-21
287188,2022_2023,10000000,NULL,2022-11-09
287188,2023_2024,10000000,NULL,2023-06-22
287188,2023_2024,10000000,NULL,2023-12-14
287188,2024_2025,8000000,NULL,2024-03-27
287188,2024_2025,5000000,NULL,2024-05-29
287188,2024_2025,5000000,NULL,2024-12-19
287188,2025_2026,4000000,NULL,2025-06-19
287188,2025_2026,3500000,NULL,2025-09-30
287188,2025_2026,3000000,NULL,2025-12-22
287920,2022_2023,1000000,NULL,2022-06-16
287920,2022_2023,1000000,NULL,2022-11-09
287920,2024_2025,3000000,NULL,2024-03-27
287920,2024_2025,3000000,NULL,2024-05-29
287920,2024_2025,3000000,NULL,2024-12-20
287920,2025_2026,2500000,NULL,2025-03-27
287920,2025_2026,2000000,NULL,2025-06-05
287920,2025_2026,1800000,NULL,2025-12-19
288255,2023_2024,17000000,NULL,2023-03-16
288255,2023_2024,13000000,NULL,2023-06-20
288255,2023_2024,10000000,NULL,2023-10-09
288255,2023_2024,9000000,NULL,2023-12-19
288340,2023_2024,2700000,NULL,2023-06-28
288340,2023_2024,3000000,NULL,2023-10-18
288340,2023_2024,4000000,NULL,2023-12-14
288340,2024_2025,5000000,NULL,2024-03-27
288340,2024_2025,5000000,NULL,2024-05-29
288340,2024_2025,5000000,NULL,2024-12-20
288340,2025_2026,5000000,NULL,2025-06-05
288340,2025_2026,3500000,NULL,2025-12-19
288429,2022_2023,2000000,NULL,2022-06-09
288429,2022_2023,2500000,NULL,2022-11-09
288429,2023_2024,3500000,NULL,2023-06-22
288429,2023_2024,3500000,NULL,2023-12-14
288429,2024_2025,2500000,NULL,2024-03-27
288429,2024_2025,2500000,NULL,2024-05-29
288429,2024_2025,2500000,NULL,2024-12-20
288429,2025_2026,2000000,NULL,2025-06-05
288429,2025_2026,1000000,NULL,2025-12-19
289182,2024_2025,1500000,NULL,2024-03-27
289182,2024_2025,1200000,NULL,2024-05-29
289182,2024_2025,900000,NULL,2024-09-25
289182,2024_2025,600000,NULL,2024-12-19
289182,2025_2026,600000,NULL,2025-06-19
289182,2025_2026,500000,NULL,2025-12-16
289835,2022_2023,3500000,NULL,2022-06-20
289835,2022_2023,4000000,NULL,2022-09-21
289835,2022_2023,3500000,NULL,2022-11-09
289835,2023_2024,5000000,NULL,2023-06-22
289835,2023_2024,6000000,NULL,2023-12-14
289835,2024_2025,7500000,NULL,2024-03-27
289835,2024_2025,7500000,NULL,2024-05-29
289835,2024_2025,9000000,NULL,2024-10-09
289835,2024_2025,12000000,NULL,2024-12-20
289835,2025_2026,14000000,NULL,2025-06-05
289835,2025_2026,14000000,NULL,2025-12-19
290587,2022_2023,13000000,NULL,2022-06-09
290587,2022_2023,13000000,NULL,2022-11-09
290587,2023_2024,13000000,NULL,2023-06-22
290587,2023_2024,13000000,NULL,2023-12-14
290587,2024_2025,11000000,NULL,2024-05-29
290587,2024_2025,9000000,NULL,2024-12-20
290587,2025_2026,7500000,NULL,2025-06-05
290587,2025_2026,6000000,NULL,2025-12-19
291222,2022_2023,2200000,NULL,2022-01-06
291222,2022_2023,2200000,NULL,2022-04-12
291222,2022_2023,2200000,NULL,2022-11-30
291222,2023_2024,2200000,NULL,2023-06-28
291222,2023_2024,2200000,NULL,2023-12-15
291222,2024_2025,2000000,NULL,2024-06-06
291222,2024_2025,2000000,NULL,2024-12-19
291222,2025_2026,2500000,NULL,2025-03-26
291222,2025_2026,3500000,NULL,2025-06-19
291222,2025_2026,3500000,NULL,2025-12-19
292812,2025_2026,1300000,NULL,2025-06-12
292812,2025_2026,1800000,NULL,2025-12-16
293194,2022_2023,23000000,NULL,2022-06-09
293194,2022_2023,20000000,NULL,2022-09-21
293194,2022_2023,20000000,NULL,2022-11-09
293194,2023_2024,15000000,NULL,2023-03-29
293194,2023_2024,12000000,NULL,2023-06-22
293194,2023_2024,8000000,NULL,2023-12-15
293281,2022_2023,6000000,NULL,2022-06-09
293281,2022_2023,4000000,NULL,2022-11-09
293281,2024_2025,8000000,NULL,2024-05-27
293281,2024_2025,6000000,NULL,2024-10-09
293281,2024_2025,6000000,NULL,2024-12-20
293385,2022_2023,45000000,NULL,2022-03-24
293385,2022_2023,40000000,NULL,2022-06-09
293385,2022_2023,40000000,NULL,2022-11-09
293385,2023_2024,40000000,NULL,2023-06-22
293385,2023_2024,50000000,NULL,2023-10-18
293385,2023_2024,50000000,NULL,2023-12-14
294791,2023_2024,1400000,NULL,2023-03-28
294791,2023_2024,2000000,NULL,2023-06-07
294791,2023_2024,2500000,NULL,2023-10-19
294791,2023_2024,3000000,NULL,2023-12-21
295630,2024_2025,2800000,NULL,2024-05-24
295630,2024_2025,2800000,NULL,2024-12-20
295630,2025_2026,3000000,NULL,2025-06-05
295630,2025_2026,3000000,NULL,2025-12-19
296372,2024_2025,400000,NULL,2024-06-11
296372,2024_2025,400000,NULL,2024-12-19
296397,2022_2023,5500000,NULL,2022-06-09
296397,2022_2023,5500000,NULL,2022-11-09
296397,2023_2024,6500000,NULL,2023-06-22
296397,2023_2024,4500000,NULL,2023-10-18
296397,2023_2024,4500000,NULL,2023-12-14
296397,2024_2025,5000000,NULL,2024-05-29
296397,2024_2025,4000000,NULL,2024-12-20
296397,2025_2026,4000000,NULL,2025-06-05
296397,2025_2026,3000000,NULL,2025-10-14
296397,2025_2026,2000000,NULL,2025-12-19
296741,2024_2025,300000,NULL,2024-05-31
296741,2024_2025,500000,NULL,2024-12-19
296741,2025_2026,500000,NULL,2025-06-19
296741,2025_2026,500000,NULL,2025-12-16
296879,2022_2023,1500000,NULL,2022-06-09
296879,2022_2023,2500000,NULL,2022-09-21
296879,2022_2023,3500000,NULL,2022-11-09
296879,2023_2024,3500000,NULL,2023-06-22
296879,2023_2024,2500000,NULL,2023-10-18
296879,2023_2024,2000000,NULL,2023-12-14
296879,2024_2025,1500000,NULL,2024-03-27
296879,2024_2025,1500000,NULL,2024-05-29
296879,2024_2025,900000,NULL,2024-09-25
296879,2024_2025,700000,NULL,2024-12-19
296879,2025_2026,700000,NULL,2025-06-19
296879,2025_2026,700000,NULL,2025-12-16
297583,2022_2023,5500000,NULL,2022-06-09
297583,2022_2023,5500000,NULL,2022-11-09
297583,2023_2024,4000000,NULL,2023-03-29
297583,2023_2024,3500000,NULL,2023-06-22
297583,2023_2024,3500000,NULL,2023-12-14
297583,2024_2025,3500000,NULL,2024-05-29
297583,2024_2025,4000000,NULL,2024-12-20
297583,2025_2026,4000000,NULL,2025-06-05
297583,2025_2026,3500000,NULL,2025-12-19
298603,2022_2023,1500000,NULL,2022-06-16
298603,2022_2023,1500000,NULL,2022-11-30
298603,2023_2024,1500000,NULL,2023-06-28
298603,2023_2024,1800000,NULL,2023-12-15
298603,2024_2025,2000000,NULL,2024-06-06
298603,2024_2025,2700000,NULL,2024-12-19
298603,2025_2026,3000000,NULL,2025-03-26
298603,2025_2026,4000000,NULL,2025-06-19
298603,2025_2026,4000000,NULL,2025-12-19
302215,2023_2024,17000000,NULL,2023-03-16
302215,2023_2024,12000000,NULL,2023-06-20
302215,2023_2024,9000000,NULL,2023-10-18
302215,2023_2024,6000000,NULL,2023-12-14
303219,2022_2023,2000000,NULL,2022-06-09
303219,2022_2023,2000000,NULL,2022-11-09
303219,2023_2024,3500000,NULL,2023-03-29
303219,2023_2024,5500000,NULL,2023-06-22
303219,2023_2024,7500000,NULL,2023-10-18
303219,2023_2024,9000000,NULL,2023-12-14
303219,2024_2025,9000000,NULL,2024-05-29
303219,2024_2025,12000000,NULL,2024-10-09
303219,2024_2025,12000000,NULL,2024-12-20
303219,2025_2026,12000000,NULL,2025-06-05
303219,2025_2026,15000000,NULL,2025-10-14
303219,2025_2026,15000000,NULL,2025-12-19
307052,2023_2024,2500000,NULL,2023-03-31
307052,2023_2024,2500000,NULL,2023-06-28
307052,2023_2024,2000000,NULL,2023-12-14
307183,2022_2023,350000,NULL,2022-03-16
307183,2022_2023,400000,NULL,2022-06-01
307183,2022_2023,700000,NULL,2022-09-28
307183,2022_2023,700000,NULL,2022-11-30
307183,2023_2024,1000000,NULL,2023-06-28
307183,2023_2024,900000,NULL,2023-12-15
307924,2022_2023,9000000,NULL,2022-01-04
307924,2022_2023,7500000,NULL,2022-03-31
307924,2022_2023,6000000,NULL,2022-06-01
307924,2022_2023,4500000,NULL,2022-09-21
307924,2022_2023,6000000,NULL,2022-11-09
307924,2023_2024,12000000,NULL,2023-03-29
307924,2023_2024,12000000,NULL,2023-06-22
307924,2023_2024,14000000,NULL,2023-10-18
307924,2023_2024,12000000,NULL,2023-12-14
307924,2024_2025,10000000,NULL,2024-05-29
307924,2024_2025,7000000,NULL,2024-12-20
308552,2022_2023,8000000,NULL,2022-06-24
308552,2022_2023,5000000,NULL,2022-09-21
308552,2022_2023,4000000,NULL,2022-11-09
309397,2022_2023,1000000,NULL,2022-01-03
309397,2022_2023,1000000,NULL,2022-06-09
309397,2022_2023,1000000,NULL,2022-11-09
314295,2022_2023,10000000,NULL,2022-03-24
314295,2022_2023,12000000,NULL,2022-06-09
314295,2022_2023,12000000,NULL,2022-11-09
314295,2023_2024,9000000,NULL,2023-03-29
314295,2023_2024,5500000,NULL,2023-06-22
314295,2023_2024,4000000,NULL,2023-10-18
314295,2023_2024,2000000,NULL,2023-12-14
314295,2024_2025,1500000,NULL,2024-05-29
314295,2024_2025,700000,NULL,2024-10-09
314295,2024_2025,500000,NULL,2024-12-20
314398,2022_2023,3000000,NULL,2022-06-09
314398,2022_2023,3000000,NULL,2022-11-09
314398,2023_2024,4000000,NULL,2023-03-29
314398,2023_2024,4000000,NULL,2023-06-22
314398,2023_2024,3000000,NULL,2023-10-18
314398,2023_2024,3000000,NULL,2023-12-14
314398,2024_2025,2500000,NULL,2024-05-29
314398,2024_2025,2500000,NULL,2024-12-20
314398,2025_2026,2500000,NULL,2025-06-05
314398,2025_2026,2000000,NULL,2025-12-19
315131,2022_2023,4000000,NULL,2022-06-09
315131,2022_2023,3000000,NULL,2022-11-09
315131,2023_2024,2000000,NULL,2023-06-22
315131,2023_2024,1500000,NULL,2023-12-14
315332,2022_2023,1800000,NULL,2022-06-09
315332,2022_2023,1500000,NULL,2022-11-09
315332,2023_2024,2000000,NULL,2023-06-22
315332,2023_2024,2000000,NULL,2023-12-14
315332,2024_2025,1700000,NULL,2024-03-22
315332,2024_2025,1000000,NULL,2024-06-06
315332,2024_2025,700000,NULL,2024-12-20
315604,2022_2023,16000000,NULL,2022-03-24
315604,2022_2023,16000000,NULL,2022-06-09
315604,2022_2023,13000000,NULL,2022-09-21
315604,2022_2023,12000000,NULL,2022-11-07
315604,2023_2024,10000000,NULL,2023-02-27
315604,2023_2024,7000000,NULL,2023-05-22
315604,2023_2024,3000000,NULL,2023-10-18
315604,2023_2024,2500000,NULL,2023-12-14
315604,2024_2025,2000000,NULL,2024-06-07
315604,2024_2025,1000000,NULL,2024-10-09
315604,2024_2025,1000000,NULL,2024-12-20
317444,2024_2025,1000000,NULL,2024-06-06
317444,2024_2025,600000,NULL,2024-09-25
317444,2024_2025,600000,NULL,2024-12-19
318204,2022_2023,17000000,NULL,2022-03-24
318204,2022_2023,20000000,NULL,2022-06-09
318204,2022_2023,26000000,NULL,2022-09-21
318204,2022_2023,26000000,NULL,2022-11-09
318204,2023_2024,20000000,NULL,2023-03-29
318204,2023_2024,14000000,NULL,2023-06-22
318204,2023_2024,17000000,NULL,2023-12-14
318204,2024_2025,20000000,NULL,2024-05-29
318204,2024_2025,25000000,NULL,2024-10-09
318204,2024_2025,25000000,NULL,2024-12-20
318204,2025_2026,20000000,NULL,2025-06-05
318204,2025_2026,20000000,NULL,2025-12-19
318528,2022_2023,20000000,NULL,2022-03-24
318528,2022_2023,20000000,NULL,2022-06-09
318528,2022_2023,30000000,NULL,2022-11-09
318528,2022_2023,32000000,NULL,2022-12-23
321070,2022_2023,5000000,NULL,2022-05-13
321070,2022_2023,4000000,NULL,2022-09-21
321070,2022_2023,4000000,NULL,2022-11-09
321070,2023_2024,3000000,NULL,2023-06-22
321070,2023_2024,2000000,NULL,2023-10-18
321070,2023_2024,2000000,NULL,2023-12-14
321247,2024_2025,22000000,NULL,2024-05-27
321247,2024_2025,20000000,NULL,2024-10-01
321247,2024_2025,18000000,NULL,2024-12-16
322065,2023_2024,3000000,NULL,2023-03-23
322065,2023_2024,3000000,NULL,2023-06-13
322065,2023_2024,2000000,NULL,2023-12-15
322065,2024_2025,1700000,NULL,2024-03-22
322065,2024_2025,1700000,NULL,2024-06-06
322065,2024_2025,1700000,NULL,2024-12-19
322517,2024_2025,600000,NULL,2024-05-31
322517,2024_2025,1000000,NULL,2024-09-27
322517,2024_2025,2000000,NULL,2024-12-23
322517,2025_2026,2000000,NULL,2025-06-19
322517,2025_2026,3500000,NULL,2025-10-14
322517,2025_2026,3500000,NULL,2025-12-19
322519,2022_2023,900000,NULL,2022-06-16
322519,2022_2023,800000,NULL,2022-11-30
323831,2022_2023,20000000,NULL,2022-06-09
323831,2022_2023,16000000,NULL,2022-11-09
323831,2023_2024,12000000,NULL,2023-03-29
323831,2023_2024,9000000,NULL,2023-06-22
323831,2023_2024,8000000,NULL,2023-12-14
324278,2022_2023,22000000,NULL,2022-06-09
324278,2022_2023,20000000,NULL,2022-11-09
324278,2023_2024,24000000,NULL,2023-06-22
324278,2023_2024,24000000,NULL,2023-12-14
324278,2024_2025,20000000,NULL,2024-03-27
324278,2024_2025,18000000,NULL,2024-05-29
324278,2024_2025,18000000,NULL,2024-12-20
324278,2025_2026,15000000,NULL,2025-03-27
324278,2025_2026,12000000,NULL,2025-06-05
324278,2025_2026,20000000,NULL,2025-12-19
324344,2022_2023,1500000,NULL,2022-01-05
324344,2022_2023,2000000,NULL,2022-06-08
324344,2022_2023,2000000,NULL,2022-11-09
324344,2023_2024,2000000,NULL,2023-06-22
324344,2023_2024,1200000,NULL,2023-10-18
324344,2023_2024,900000,NULL,2023-12-14
324811,2024_2025,8000000,NULL,2024-06-03
324811,2024_2025,8000000,NULL,2024-12-10
324811,2025_2026,6000000,NULL,2025-03-27
324811,2025_2026,5000000,NULL,2025-06-05
324811,2025_2026,4000000,NULL,2025-12-19
324861,2022_2023,900000,NULL,2022-06-16
324861,2022_2023,1200000,NULL,2022-09-28
324861,2022_2023,1200000,NULL,2022-11-30
324861,2023_2024,1500000,NULL,2023-06-28
324861,2023_2024,1200000,NULL,2023-12-14
324861,2024_2025,1500000,NULL,2024-03-27
324861,2024_2025,1500000,NULL,2024-05-29
324861,2024_2025,1800000,NULL,2024-12-19
326029,2022_2023,27000000,NULL,2022-03-24
326029,2022_2023,27000000,NULL,2022-06-09
326029,2022_2023,20000000,NULL,2022-11-09
326029,2023_2024,16000000,NULL,2023-03-29
326029,2023_2024,28000000,NULL,2023-06-22
326029,2023_2024,35000000,NULL,2023-10-18
326029,2023_2024,35000000,NULL,2023-12-14
326029,2024_2025,40000000,NULL,2024-03-27
326029,2024_2025,40000000,NULL,2024-05-29
326029,2024_2025,28000000,NULL,2024-12-20
326031,2022_2023,70000000,NULL,2022-03-15
326031,2022_2023,70000000,NULL,2022-06-07
326031,2022_2023,70000000,NULL,2022-11-09
326031,2023_2024,75000000,NULL,2023-03-29
326031,2023_2024,75000000,NULL,2023-06-22
326031,2023_2024,70000000,NULL,2023-10-18
326031,2023_2024,65000000,NULL,2023-12-14
326346,2022_2023,350000,NULL,2022-06-16
326346,2022_2023,400000,NULL,2022-12-08
327251,2024_2025,8000000,NULL,2024-03-27
327251,2024_2025,7000000,NULL,2024-05-29
327251,2024_2025,7000000,NULL,2024-12-20
327251,2025_2026,9000000,NULL,2025-06-05
327251,2025_2026,12000000,NULL,2025-10-14
327251,2025_2026,12000000,NULL,2025-12-19
327536,2022_2023,800000,NULL,2022-06-16
327536,2022_2023,1000000,NULL,2022-09-28
327536,2022_2023,1000000,NULL,2022-11-30
327536,2023_2024,900000,NULL,2023-06-28
327536,2023_2024,1000000,NULL,2023-12-15
327862,2024_2025,500000,NULL,2024-06-06
327862,2024_2025,500000,NULL,2024-12-19
327862,2025_2026,700000,NULL,2025-03-26
327862,2025_2026,700000,NULL,2025-06-19
327862,2025_2026,600000,NULL,2025-12-16
328784,2023_2024,18000000,NULL,2023-06-20
328784,2023_2024,18000000,NULL,2023-12-14
328784,2024_2025,18000000,NULL,2024-05-29
328784,2024_2025,18000000,NULL,2024-12-20
328784,2025_2026,18000000,NULL,2025-06-05
328784,2025_2026,15000000,NULL,2025-12-19
329723,2022_2023,3000000,NULL,2022-05-31
329723,2022_2023,2000000,NULL,2022-11-01
330635,2022_2023,500000,NULL,2022-06-01
330635,2022_2023,400000,NULL,2022-10-05
330635,2022_2023,400000,NULL,2022-12-08
330635,2024_2025,450000,NULL,2024-03-20
330635,2024_2025,600000,NULL,2024-06-11
330635,2024_2025,800000,NULL,2024-09-25
330635,2024_2025,1200000,NULL,2024-12-19
330635,2025_2026,1500000,NULL,2025-03-26
330635,2025_2026,2000000,NULL,2025-06-19
330635,2025_2026,2000000,NULL,2025-12-16
330699,2022_2023,350000,NULL,2022-03-16
330699,2022_2023,450000,NULL,2022-06-01
330699,2022_2023,700000,NULL,2022-11-30
330699,2023_2024,800000,NULL,2023-06-28
330699,2023_2024,900000,NULL,2023-12-15
330699,2024_2025,1200000,NULL,2024-03-22
330699,2024_2025,1500000,NULL,2024-06-06
330699,2024_2025,1500000,NULL,2024-12-19
330699,2025_2026,1500000,NULL,2025-06-19
330699,2025_2026,1500000,NULL,2025-12-16
331779,2022_2023,3000000,NULL,2022-05-13
331779,2022_2023,2000000,NULL,2022-11-09
331779,2023_2024,1500000,NULL,2023-03-29
331779,2023_2024,1200000,NULL,2023-06-22
331779,2023_2024,1000000,NULL,2023-12-21
332392,2022_2023,1800000,NULL,2022-06-16
332392,2022_2023,2500000,NULL,2022-09-28
332392,2022_2023,2500000,NULL,2022-11-30
