tm_id,dfl_id,club_name,shirt_number,full_name_tm,date_of_birth,position,saison,age
283871,NULL,"1.FC Köln",33,FlorianDietz,1998-08-03,"Sturm - Mittelstürmer",2023_2024,27
283871,NULL,"1.FC Köln",NULL,FlorianDietz,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
283994,NULL,"1.FSV Mainz 05",17,LudovicAjorque,1994-02-25,"Sturm - Mittelstürmer",2022_2023,32
283994,NULL,"1.FSV Mainz 05",17,LudovicAjorque,1994-02-25,"Sturm - Mittelstürmer",2023_2024,32
284010,NULL,"Borussia Mönchengladbach",25,RobinHack,1998-08-27,"Sturm - Linksaußen",2023_2024,27
284010,NULL,"Borussia Mönchengladbach",25,RobinHack,1998-08-27,"Sturm - Linksaußen",2024_2025,27
284010,NULL,"Borussia Mönchengladbach",25,RobinHack,1998-08-27,"Sturm - Linksaußen",2025_2026,27
284248,NULL,"1.FC Union Berlin",3,PaulJaeckel,1998-07-22,"Abwehr - Innenverteidiger",2022_2023,28
284248,NULL,"1.FC Union Berlin",3,PaulJaeckel,1998-07-22,"Abwehr - Innenverteidiger",2023_2024,28
284248,NULL,"1.FC Union Berlin",NULL,PaulJaeckel,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
284270,NULL,"Borussia Mönchengladbach",NULL,MoritzNicolas,1997-10-21,Torwart,2022_2023,28
284270,NULL,"Borussia Mönchengladbach",33,MoritzNicolas,1997-10-21,Torwart,2023_2024,28
284270,NULL,"Borussia Mönchengladbach",33,MoritzNicolas,1997-10-21,Torwart,2024_2025,28
284270,NULL,"Borussia Mönchengladbach",33,MoritzNicolas,1997-10-21,Torwart,2025_2026,28
284732,NULL,"Borussia Mönchengladbach",25,RamyBensebaini,1995-04-16,"Abwehr - Innenverteidiger",2022_2023,31
284732,NULL,"Borussia Dortmund",5,RamyBensebaini,1995-04-16,"Abwehr - Innenverteidiger",2023_2024,31
284732,NULL,"Borussia Dortmund",5,RamyBensebaini,1995-04-16,"Abwehr - Innenverteidiger",2024_2025,31
284732,NULL,"Borussia Dortmund",5,RamyBensebaini,1995-04-16,"Abwehr - Innenverteidiger",2025_2026,31
284769,NULL,"VfB Stuttgart",1,FlorianMüller,1997-11-13,Torwart,2022_2023,28
284769,NULL,"SC Freiburg",21,FlorianMüller,1997-11-13,Torwart,2023_2024,28
284769,NULL,"SC Freiburg",21,FlorianMüller,1997-11-13,Torwart,2024_2025,28
284769,NULL,"SC Freiburg",21,FlorianMüller,1997-11-13,Torwart,2025_2026,28
287188,NULL,"1.FC Köln",7,DejanLjubicic,1997-10-08,"Mittelfeld - Defensives Mittelfeld",2022_2023,28
287188,NULL,"1.FC Köln",7,DejanLjubicic,1997-10-08,"Mittelfeld - Defensives Mittelfeld",2023_2024,28
287188,NULL,"1.FC Köln",7,DejanLjubicic,1997-10-08,"Mittelfeld - Defensives Mittelfeld",2024_2025,28
287188,NULL,"FC Schalke 04",21,DejanLjubicic,1997-10-08,"Mittelfeld - Defensives Mittelfeld",2025_2026,28
287920,NULL,"FC Schalke 04",20,TimSkarke,1996-09-07,"Sturm - Mittelstürmer",2022_2023,29
287920,NULL,"1.FC Union Berlin",21,TimSkarke,1996-09-07,"Sturm - Mittelstürmer",2024_2025,29
287920,NULL,"1.FC Union Berlin",21,TimSkarke,1996-09-07,"Sturm - Mittelstürmer",2025_2026,29
288255,NULL,"Eintracht Frankfurt",25,"Donnyvan de Beek",1997-04-18,"Mittelfeld - Zentrales Mittelfeld",2023_2024,29
288340,NULL,"FC Augsburg",21,PhillipTietz,1997-07-09,"Sturm - Mittelstürmer",2023_2024,29
288340,NULL,"FC Augsburg",21,PhillipTietz,1997-07-09,"Sturm - Mittelstürmer",2024_2025,29
288340,NULL,"1.FSV Mainz 05",20,PhillipTietz,1997-07-09,"Sturm - Mittelstürmer",2025_2026,29
288429,NULL,"FC Augsburg",3,MadsPedersen,1996-09-01,"Abwehr - Linker Verteidiger",2022_2023,29
288429,NULL,"FC Augsburg",3,MadsPedersen,1996-09-01,"Abwehr - Linker Verteidiger",2023_2024,29
288429,NULL,"FC Augsburg",3,MadsPedersen,1996-09-01,"Abwehr - Linker Verteidiger",2024_2025,29
288429,NULL,"FC Augsburg",3,MadsPedersen,1996-09-01,"Abwehr - Linker Verteidiger",2025_2026,29
289182,NULL,"FC Schalke 04",18,ChristopherAntwi-Adjei,1994-02-07,"Sturm - Linksaußen",2024_2025,32
289182,NULL,"FC Schalke 04",18,ChristopherAntwi-Adjei,1994-02-07,"Sturm - Linksaußen",2025_2026,32
289835,NULL,"SV Werder Bremen",6,JensStage,1996-11-08,"Mittelfeld - Zentrales Mittelfeld",2022_2023,29
289835,NULL,"SV Werder Bremen",6,JensStage,1996-11-08,"Mittelfeld - Zentrales Mittelfeld",2023_2024,29
289835,NULL,"SV Werder Bremen",6,JensStage,1996-11-08,"Mittelfeld - Zentrales Mittelfeld",2024_2025,29
289835,NULL,"SV Werder Bremen",6,JensStage,1996-11-08,"Mittelfeld - Zentrales Mittelfeld",2025_2026,29
290587,NULL,"1.FC Köln",28,EllyesSkhiri,1995-05-10,"Mittelfeld - Defensives Mittelfeld",2022_2023,31
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,1995-05-10,"Mittelfeld - Defensives Mittelfeld",2023_2024,31
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,1995-05-10,"Mittelfeld - Defensives Mittelfeld",2024_2025,31
290587,NULL,"Eintracht Frankfurt",15,EllyesSkhiri,1995-05-10,"Mittelfeld - Defensives Mittelfeld",2025_2026,31
291222,NULL,"Hamburger SV",27,Jean-LucDompé,1995-08-12,"Sturm - Linksaußen",2022_2023,30
291222,NULL,"Hamburger SV",27,Jean-LucDompé,1995-08-12,"Sturm - Linksaußen",2023_2024,30
291222,NULL,"Hamburger SV",7,Jean-LucDompé,1995-08-12,"Sturm - Linksaußen",2024_2025,30
291222,NULL,"Hamburger SV",7,Jean-LucDompé,1995-08-12,"Sturm - Linksaußen",2025_2026,30
292812,NULL,"FC Schalke 04",4,HasanKuruçay,1997-08-31,"Abwehr - Innenverteidiger",2025_2026,28
293194,NULL,"VfB Stuttgart",24,BornaSosa,1998-01-21,"Abwehr - Linker Verteidiger",2022_2023,28
293194,NULL,"VfB Stuttgart",NULL,BornaSosa,1998-01-21,"Abwehr - Linker Verteidiger",2023_2024,28
293281,NULL,"TSG 1899 Hoffenheim",7,"JacobBruun Larsen",1998-09-19,"Sturm - Linksaußen",2022_2023,27
293281,NULL,"VfB Stuttgart",25,"JacobBruun Larsen",1998-09-19,"Sturm - Linksaußen",2024_2025,27
293385,NULL,"RB Leipzig",7,DaniOlmo,1998-05-07,"Mittelfeld - Offensives Mittelfeld",2022_2023,28
293385,NULL,"RB Leipzig",7,DaniOlmo,1998-05-07,"Mittelfeld - Offensives Mittelfeld",2023_2024,28
294791,NULL,"1.FC Union Berlin",11,ChrisBedia,1996-03-05,"Sturm - Mittelstürmer",2023_2024,30
295630,NULL,"FC Augsburg",13,DimitriosGiannoulis,1995-10-17,"Abwehr - Linker Verteidiger",2024_2025,30
295630,NULL,"FC Augsburg",13,DimitriosGiannoulis,1995-10-17,"Abwehr - Linker Verteidiger",2025_2026,30
296372,NULL,"SC Paderborn 07",19,LucaHerrmann,1999-02-20,"Mittelfeld - Zentrales Mittelfeld",2024_2025,27
296397,NULL,"FC Augsburg",10,ArneMaier,1999-01-08,"Mittelfeld - Zentrales Mittelfeld",2022_2023,27
296397,NULL,"FC Augsburg",10,ArneMaier,1999-01-08,"Mittelfeld - Zentrales Mittelfeld",2023_2024,27
296397,NULL,"FC Augsburg",10,ArneMaier,1999-01-08,"Mittelfeld - Zentrales Mittelfeld",2024_2025,27
296397,NULL,"FC Augsburg",NULL,ArneMaier,NULL,"Mittelfeld - Zentrales Mittelfeld",2025_2026,NULL
296741,NULL,"SC Paderborn 07",30,MarkusSchubert,1998-06-12,Torwart,2024_2025,28
296741,NULL,"SC Paderborn 07",1,MarkusSchubert,1998-06-12,Torwart,2025_2026,28
296879,NULL,"1.FC Köln",21,SteffenTigges,1998-07-31,"Sturm - Mittelstürmer",2022_2023,27
296879,NULL,"1.FC Köln",21,SteffenTigges,1998-07-31,"Sturm - Mittelstürmer",2023_2024,27
296879,NULL,"1.FC Köln",21,SteffenTigges,1998-07-31,"Sturm - Mittelstürmer",2024_2025,27
296879,NULL,"SC Paderborn 07",27,SteffenTigges,1998-07-31,"Sturm - Mittelstürmer",2025_2026,27
297583,NULL,"SC Freiburg",29,Woo-yeongJeong,1999-09-20,"Mittelfeld - Offensives Mittelfeld",2022_2023,26
297583,NULL,"VfB Stuttgart",10,Woo-yeongJeong,1999-09-20,"Mittelfeld - Offensives Mittelfeld",2023_2024,26
297583,NULL,"1.FC Union Berlin",11,Woo-yeongJeong,1999-09-20,"Mittelfeld - Offensives Mittelfeld",2024_2025,26
297583,NULL,"1.FC Union Berlin",11,Woo-yeongJeong,1999-09-20,"Mittelfeld - Offensives Mittelfeld",2025_2026,26
298603,NULL,"Hamburger SV",28,MiroMuheim,1998-03-24,"Abwehr - Linker Verteidiger",2022_2023,28
298603,NULL,"Hamburger SV",28,MiroMuheim,1998-03-24,"Abwehr - Linker Verteidiger",2023_2024,28
298603,NULL,"Hamburger SV",28,MiroMuheim,1998-03-24,"Abwehr - Linker Verteidiger",2024_2025,28
298603,NULL,"Hamburger SV",28,MiroMuheim,1998-03-24,"Abwehr - Linker Verteidiger",2025_2026,28
302215,NULL,"SV Werder Bremen",18,NabyKeïta,1995-02-10,"Mittelfeld - Zentrales Mittelfeld",2023_2024,31
303219,NULL,"1.FC Köln",24,JeffChabot,1998-02-12,"Abwehr - Innenverteidiger",2022_2023,28
303219,NULL,"1.FC Köln",24,JeffChabot,1998-02-12,"Abwehr - Innenverteidiger",2023_2024,28
303219,NULL,"VfB Stuttgart",24,JeffChabot,1998-02-12,"Abwehr - Innenverteidiger",2024_2025,28
303219,NULL,"VfB Stuttgart",24,JeffChabot,1998-02-12,"Abwehr - Innenverteidiger",2025_2026,28
307052,NULL,"Hamburger SV",17,MasayaOkugawa,1996-04-14,"Sturm - Linksaußen",2023_2024,30
307183,NULL,"SC Paderborn 07",11,SirlordConteh,1996-07-09,"Sturm - Rechtsaußen",2022_2023,30
307183,NULL,"SC Paderborn 07",11,SirlordConteh,1996-07-09,"Sturm - Rechtsaußen",2023_2024,30
307924,NULL,"FC Augsburg",11,MergimBerisha,1998-05-11,"Sturm - Mittelstürmer",2022_2023,28
307924,NULL,"FC Augsburg",NULL,MergimBerisha,1998-05-11,"Sturm - Mittelstürmer",2023_2024,28
307924,NULL,"FC Augsburg",37,MergimBerisha,1998-05-11,"Sturm - Mittelstürmer",2024_2025,28
308552,NULL,"FC Schalke 04",NULL,JordanLarsson,1997-06-20,"Sturm - Rechtsaußen",2022_2023,29
309397,NULL,"1.FC Union Berlin",37,LennartGrill,1999-01-25,Torwart,2022_2023,27
314295,NULL,"FC Augsburg",4,ReeceOxford,1998-12-16,"Abwehr - Innenverteidiger",2022_2023,27
314295,NULL,"FC Augsburg",4,ReeceOxford,1998-12-16,"Abwehr - Innenverteidiger",2023_2024,27
314295,NULL,"FC Augsburg",4,ReeceOxford,1998-12-16,"Abwehr - Innenverteidiger",2024_2025,27
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,1992-08-10,"Mittelfeld - Offensives Mittelfeld",2022_2023,33
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,1992-08-10,"Mittelfeld - Offensives Mittelfeld",2023_2024,33
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,1992-08-10,"Mittelfeld - Offensives Mittelfeld",2024_2025,33
314398,NULL,"1.FSV Mainz 05",7,Jae-sungLee,1992-08-10,"Mittelfeld - Offensives Mittelfeld",2025_2026,33
315131,NULL,"Bayer 04 Leverkusen",24,TimothyFosu-Mensah,1998-01-02,"Abwehr - Rechter Verteidiger",2022_2023,28
315131,NULL,"Bayer 04 Leverkusen",24,TimothyFosu-Mensah,1998-01-02,"Abwehr - Rechter Verteidiger",2023_2024,28
315332,NULL,"1.FSV Mainz 05",4,AymenBarkok,1998-05-21,"Mittelfeld - Offensives Mittelfeld",2022_2023,28
315332,NULL,"1.FSV Mainz 05",4,AymenBarkok,1998-05-21,"Mittelfeld - Offensives Mittelfeld",2023_2024,28
315332,NULL,"FC Schalke 04",25,AymenBarkok,1998-05-21,"Mittelfeld - Offensives Mittelfeld",2024_2025,28
315604,NULL,"TSG 1899 Hoffenheim",NULL,DiadiéSamassékou,1996-01-11,"Mittelfeld - Defensives Mittelfeld",2022_2023,30
315604,NULL,"TSG 1899 Hoffenheim",18,DiadiéSamassékou,1996-01-11,"Mittelfeld - Defensives Mittelfeld",2023_2024,30
315604,NULL,"TSG 1899 Hoffenheim",18,DiadiéSamassékou,1996-01-11,"Mittelfeld - Defensives Mittelfeld",2024_2025,30
317444,NULL,"FC Schalke 04",NULL,Ron-ThorbenHoffmann,NULL,Torwart,2024_2025,NULL
318204,NULL,"RB Leipzig",22,DavidRaum,1998-04-22,"Abwehr - Linker Verteidiger",2022_2023,28
318204,NULL,"RB Leipzig",22,DavidRaum,1998-04-22,"Abwehr - Linker Verteidiger",2023_2024,28
318204,NULL,"RB Leipzig",22,DavidRaum,1998-04-22,"Abwehr - Linker Verteidiger",2024_2025,28
318204,NULL,"RB Leipzig",22,DavidRaum,1998-04-22,"Abwehr - Linker Verteidiger",2025_2026,28
318528,NULL,"Borussia Mönchengladbach",10,MarcusThuram,1997-08-06,"Sturm - Mittelstürmer",2022_2023,28
321070,NULL,"Borussia Mönchengladbach",11,HannesWolf,1999-04-16,"Sturm - Rechtsaußen",2022_2023,27
321070,NULL,"Borussia Mönchengladbach",11,HannesWolf,1999-04-16,"Sturm - Rechtsaußen",2023_2024,27
321247,NULL,"Bayer 04 Leverkusen",16,EmilianoBuendía,1996-12-25,"Sturm - Linksaußen",2024_2025,29
322065,NULL,"Hamburger SV",5,DennisHadzikadunic,1998-07-09,"Abwehr - Innenverteidiger",2023_2024,28
322065,NULL,"Hamburger SV",5,DennisHadzikadunic,1998-07-09,"Abwehr - Innenverteidiger",2024_2025,28
322073,NULL,"Borussia Mönchengladbach",3,"Isac Lidberg",NULL,NULL,2022_2023,NULL
322517,NULL,"1.FC Köln",2,JoëlSchmied,1998-09-23,"Abwehr - Innenverteidiger",2024_2025,27
322517,NULL,"1.FC Köln",2,JoëlSchmied,1998-09-23,"Abwehr - Innenverteidiger",2025_2026,27
322519,NULL,"SC Paderborn 07",4,"Jaspervan der Werff",1998-12-09,"Abwehr - Innenverteidiger",2022_2023,27
323831,NULL,"Eintracht Frankfurt",19,"Rafael SantosBorré",1995-09-15,"Sturm - Mittelstürmer",2022_2023,30
323831,NULL,"SV Werder Bremen",19,"Rafael SantosBorré",1995-09-15,"Sturm - Mittelstürmer",2023_2024,30
324278,NULL,"TSG 1899 Hoffenheim",14,ChristophBaumgartner,1999-08-01,"Mittelfeld - Offensives Mittelfeld",2022_2023,26
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,1999-08-01,"Mittelfeld - Offensives Mittelfeld",2023_2024,26
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,1999-08-01,"Mittelfeld - Offensives Mittelfeld",2024_2025,26
324278,NULL,"RB Leipzig",14,ChristophBaumgartner,1999-08-01,"Mittelfeld - Offensives Mittelfeld",2025_2026,26
324344,NULL,"1.FC Köln",19,DimitriosLimnios,1998-05-27,"Sturm - Rechtsaußen",2022_2023,28
324344,NULL,"1.FC Köln",19,DimitriosLimnios,1998-05-27,"Sturm - Rechtsaußen",2023_2024,28
324811,NULL,"1.FSV Mainz 05",9,ArnaudNordin,1998-06-17,"Sturm - Rechtsaußen",2024_2025,28
324811,NULL,"1.FSV Mainz 05",NULL,ArnaudNordin,NULL,"Sturm - Rechtsaußen",2025_2026,NULL
324861,NULL,"SC Paderborn 07",10,JulianJustvan,1998-04-02,"Mittelfeld - Offensives Mittelfeld",2022_2023,28
324861,NULL,"TSG 1899 Hoffenheim",17,JulianJustvan,1998-04-02,"Mittelfeld - Offensives Mittelfeld",2023_2024,28
324861,NULL,"TSG 1899 Hoffenheim",NULL,JulianJustvan,NULL,"Mittelfeld - Offensives Mittelfeld",2024_2025,NULL
326029,NULL,"Borussia Dortmund",21,DonyellMalen,1999-01-19,"Sturm - Mittelstürmer",2022_2023,27
326029,NULL,"Borussia Dortmund",21,DonyellMalen,1999-01-19,"Sturm - Mittelstürmer",2023_2024,27
326029,NULL,"Borussia Dortmund",NULL,DonyellMalen,NULL,"Sturm - Mittelstürmer",2024_2025,NULL
326031,NULL,"FC Bayern München",4,"Matthijsde Ligt",1999-08-12,"Abwehr - Innenverteidiger",2022_2023,26
326031,NULL,"FC Bayern München",4,"Matthijsde Ligt",1999-08-12,"Abwehr - Innenverteidiger",2023_2024,26
326346,NULL,"Hamburger SV",NULL,RobinMeißner,1999-10-08,"Sturm - Mittelstürmer",2022_2023,26
327251,NULL,"RB Leipzig",17,RidleBaku,1998-04-08,"Abwehr - Rechter Verteidiger",2024_2025,28
327251,NULL,"RB Leipzig",17,RidleBaku,1998-04-08,"Abwehr - Rechter Verteidiger",2025_2026,28
327536,NULL,"Hamburger SV",NULL,StephanAmbrosius,1998-12-18,"Abwehr - Innenverteidiger",2022_2023,27
327536,NULL,"Hamburger SV",35,StephanAmbrosius,1998-12-18,"Abwehr - Innenverteidiger",2023_2024,27
327862,NULL,"FC Schalke 04",14,JanikBachmann,1996-05-06,"Mittelfeld - Zentrales Mittelfeld",2024_2025,30
327862,NULL,"FC Schalke 04",14,JanikBachmann,1996-05-06,"Mittelfeld - Zentrales Mittelfeld",2025_2026,30
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,1996-07-17,"Abwehr - Innenverteidiger",2023_2024,30
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,1996-07-17,"Abwehr - Innenverteidiger",2024_2025,30
328784,NULL,"Eintracht Frankfurt",4,RobinKoch,1996-07-17,"Abwehr - Innenverteidiger",2025_2026,30
329723,NULL,"VfB Stuttgart",31,GilDias,1996-09-28,"Sturm - Rechtsaußen",2022_2023,29
330635,NULL,"FC Augsburg",NULL,FelixGötze,1998-02-11,"Abwehr - Innenverteidiger",2022_2023,28
330635,NULL,"SC Paderborn 07",20,FelixGötze,1998-02-11,"Abwehr - Innenverteidiger",2024_2025,28
330635,NULL,"SC Paderborn 07",20,FelixGötze,1998-02-11,"Abwehr - Innenverteidiger",2025_2026,28
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,1996-04-01,"Mittelfeld - Linkes Mittelfeld",2022_2023,30
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,1996-04-01,"Mittelfeld - Linkes Mittelfeld",2023_2024,30
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,1996-04-01,"Mittelfeld - Linkes Mittelfeld",2024_2025,30
330699,NULL,"SC Paderborn 07",23,RaphaelObermair,1996-04-01,"Mittelfeld - Linkes Mittelfeld",2025_2026,30
331637,NULL,"SC Paderborn 07",6,"Tom Baack",NULL,NULL,2022_2023,NULL
331779,NULL,"1.FC Köln",3,KristianPedersen,1994-08-04,"Abwehr - Linker Verteidiger",2022_2023,31
331779,NULL,"1.FC Köln",NULL,KristianPedersen,1994-08-04,"Abwehr - Linker Verteidiger",2023_2024,31
332392,NULL,"SC Paderborn 07",8,RonSchallenberg,1998-10-06,"Mittelfeld - Defensives Mittelfeld",2022_2023,27
332392,NULL,"FC Schalke 04",6,RonSchallenberg,1998-10-06,"Mittelfeld - Defensives Mittelfeld",2023_2024,27
332392,NULL,"FC Schalke 04",6,RonSchallenberg,1998-10-06,"Mittelfeld - Defensives Mittelfeld",2024_2025,27
332392,NULL,"FC Schalke 04",6,RonSchallenberg,1998-10-06,"Mittelfeld - Defensives Mittelfeld",2025_2026,27
332624,NULL,"SC Paderborn 07",27,KaiKlefisch,1999-12-03,"Mittelfeld - Defensives Mittelfeld",2022_2023,26
332624,NULL,"SC Paderborn 07",27,KaiKlefisch,1999-12-03,"Mittelfeld - Defensives Mittelfeld",2023_2024,26
332798,NULL,"SC Freiburg",22,RolandSallai,1997-05-22,"Abwehr - Rechter Verteidiger",2022_2023,29
332798,NULL,"SC Freiburg",22,RolandSallai,1997-05-22,"Abwehr - Rechter Verteidiger",2023_2024,29
332798,NULL,"SC Freiburg",NULL,RolandSallai,NULL,"Abwehr - Rechter Verteidiger",2024_2025,NULL
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,2000-07-11,"Sturm - Mittelstürmer",2022_2023,26
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,2000-07-11,"Sturm - Mittelstürmer",2023_2024,26
333647,NULL,"1.FSV Mainz 05",29,JonathanBurkardt,2000-07-11,"Sturm - Mittelstürmer",2024_2025,26
333647,NULL,"Eintracht Frankfurt",9,JonathanBurkardt,2000-07-11,"Sturm - Mittelstürmer",2025_2026,26
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,1998-05-18,"Abwehr - Innenverteidiger",2022_2023,28
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,1998-05-18,"Abwehr - Innenverteidiger",2023_2024,28
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,1998-05-18,"Abwehr - Innenverteidiger",2024_2025,28
334207,NULL,"1.FSV Mainz 05",5,MaximLeitsch,1998-05-18,"Abwehr - Innenverteidiger",2025_2026,28
334221,NULL,"SV Werder Bremen",5,AmosPieper,1998-01-17,"Abwehr - Innenverteidiger",2022_2023,28
334221,NULL,"SV Werder Bremen",5,AmosPieper,1998-01-17,"Abwehr - Innenverteidiger",2023_2024,28
334221,NULL,"SV Werder Bremen",5,AmosPieper,1998-01-17,"Abwehr - Innenverteidiger",2024_2025,28
334221,NULL,"SV Werder Bremen",5,AmosPieper,1998-01-17,"Abwehr - Innenverteidiger",2025_2026,28
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,2000-06-08,"Mittelfeld - Zentrales Mittelfeld",2022_2023,26
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,2000-06-08,"Mittelfeld - Zentrales Mittelfeld",2023_2024,26
334999,NULL,"TSG 1899 Hoffenheim",20,FinnBecker,2000-06-08,"Mittelfeld - Zentrales Mittelfeld",2024_2025,26
335003,NULL,"SV Werder Bremen",34,"Jean ManuelMbom",2000-02-24,"Mittelfeld - Zentrales Mittelfeld",2022_2023,26
335103,NULL,"1.FC Köln",37,LintonMaina,1999-06-23,"Sturm - Linksaußen",2022_2023,27
335103,NULL,"1.FC Köln",37,LintonMaina,1999-06-23,"Sturm - Linksaußen",2023_2024,27
335103,NULL,"1.FC Köln",37,LintonMaina,1999-06-23,"Sturm - Linksaußen",2024_2025,27
335103,NULL,"1.FC Köln",37,LintonMaina,1999-06-23,"Sturm - Linksaußen",2025_2026,27
335209,NULL,"Borussia Mönchengladbach",4,KevinDiks,1996-10-06,"Abwehr - Innenverteidiger",2025_2026,29
335457,NULL,"FC Augsburg",9,ErmedinDemirovic,1998-03-25,"Sturm - Mittelstürmer",2022_2023,28
335457,NULL,"FC Augsburg",9,ErmedinDemirovic,1998-03-25,"Sturm - Mittelstürmer",2023_2024,28
335457,NULL,"VfB Stuttgart",9,ErmedinDemirovic,1998-03-25,"Sturm - Mittelstürmer",2024_2025,28
335457,NULL,"VfB Stuttgart",9,ErmedinDemirovic,1998-03-25,"Sturm - Mittelstürmer",2025_2026,28
335993,NULL,"SC Freiburg",29,PhilippTreu,2000-12-03,"Abwehr - Rechter Verteidiger",2025_2026,25
335999,NULL,"SC Paderborn 07",NULL,VincentGembalies,2000-01-18,"Abwehr - Innenverteidiger",2023_2024,26
336008,NULL,"FC Schalke 04",NULL,JuliusSchell,2000-01-10,"Abwehr - Innenverteidiger",2022_2023,26
336585,NULL,"SV 07 Elversberg",9,ValdrinMustafa,1998-03-11,"Sturm - Mittelstürmer",2022_2023,28
337036,NULL,"SC Paderborn 07",30,FlorentMuslija,1998-07-06,"Sturm - Linksaußen",2022_2023,28
337036,NULL,"SC Paderborn 07",30,FlorentMuslija,1998-07-06,"Sturm - Linksaußen",2023_2024,28
337036,NULL,"SC Freiburg",23,FlorentMuslija,1998-07-06,"Sturm - Linksaußen",2024_2025,28
337097,NULL,"SV 07 Elversberg",29,TomZimmerschied,1998-09-22,"Sturm - Linksaußen",2024_2025,27
337097,NULL,"SV 07 Elversberg",29,TomZimmerschied,1998-09-22,"Sturm - Linksaußen",2025_2026,27
337333,NULL,"FC Schalke 04",30,AlexKrál,1998-05-19,"Mittelfeld - Zentrales Mittelfeld",2022_2023,28
337333,NULL,"1.FC Union Berlin",33,AlexKrál,1998-05-19,"Mittelfeld - Zentrales Mittelfeld",2023_2024,28
337333,NULL,"1.FC Union Berlin",33,AlexKrál,1998-05-19,"Mittelfeld - Zentrales Mittelfeld",2025_2026,28
338668,NULL,"SV Werder Bremen",14,SenneLynen,1999-02-19,"Mittelfeld - Defensives Mittelfeld",2023_2024,27
338668,NULL,"SV Werder Bremen",14,SenneLynen,1999-02-19,"Mittelfeld - Defensives Mittelfeld",2024_2025,27
338668,NULL,"SV Werder Bremen",14,SenneLynen,1999-02-19,"Mittelfeld - Defensives Mittelfeld",2025_2026,27
339314,NULL,"VfB Stuttgart",26,DenizUndav,1996-07-19,"Sturm - Mittelstürmer",2023_2024,30
339314,NULL,"VfB Stuttgart",26,DenizUndav,1996-07-19,"Sturm - Mittelstürmer",2024_2025,30
339314,NULL,"VfB Stuttgart",26,DenizUndav,1996-07-19,"Sturm - Mittelstürmer",2025_2026,30
340166,NULL,"1.FC Köln",17,AlessioCastro-Montes,1997-05-17,"Mittelfeld - Rechtes Mittelfeld",2025_2026,29
340322,NULL,"Bayer 04 Leverkusen",19,NathanTella,1999-07-05,"Sturm - Rechtsaußen",2023_2024,27
340322,NULL,"Bayer 04 Leverkusen",19,NathanTella,1999-07-05,"Sturm - Rechtsaußen",2024_2025,27
340322,NULL,"Bayer 04 Leverkusen",23,NathanTella,1999-07-05,"Sturm - Rechtsaußen",2025_2026,27
340456,NULL,"FC Bayern München",40,NoussairMazraoui,1997-11-14,"Abwehr - Rechter Verteidiger",2022_2023,28
340456,NULL,"FC Bayern München",40,NoussairMazraoui,1997-11-14,"Abwehr - Rechter Verteidiger",2023_2024,28
340480,NULL,"Borussia Mönchengladbach",4,MamadouDoucouré,1998-05-21,"Abwehr - Innenverteidiger",2022_2023,28
340480,NULL,"Borussia Mönchengladbach",4,MamadouDoucouré,1998-05-21,"Abwehr - Innenverteidiger",2023_2024,28
340521,NULL,"Hamburger SV",13,GuiRamos,1997-08-11,"Abwehr - Innenverteidiger",2023_2024,28
340521,NULL,"Hamburger SV",NULL,GuiRamos,NULL,"Abwehr - Innenverteidiger",2024_2025,NULL
340521,NULL,"Hamburger SV",NULL,GuiRamos,NULL,"Abwehr - Innenverteidiger",2025_2026,NULL
340700,NULL,"1.FC Union Berlin",9,IvanPrtajin,1996-05-14,"Sturm - Mittelstürmer",2024_2025,30
341317,NULL,"SV Werder Bremen",NULL,OliverBurke,NULL,"Sturm - Mittelstürmer",2022_2023,NULL
341317,NULL,"SV Werder Bremen",24,OliverBurke,1997-04-07,"Sturm - Mittelstürmer",2023_2024,29
341317,NULL,"SV Werder Bremen",15,OliverBurke,1997-04-07,"Sturm - Mittelstürmer",2024_2025,29
